idPartido,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,Temporada,SCA90_visitante,GCA90_visitante,SCA90_local,GCA90_local
2413,Getafe,Almeria,2,1,2023-2024,,,20.16,1.82
2414,Rayo Vallecano,Barcelona,1,1,2023-2024,27.97,3.58,21.45,1.05
2415,Valencia,Celta Vigo,0,0,2023-2024,22.5,2.13,17.63,1.74
2416,Betis,Las Palmas,1,0,2023-2024,18.61,1.58,22.89,2.05
2417,Cadiz,Real Madrid,0,3,2023-2024,28.47,4.05,,
2418,Real Sociedad,Sevilla,2,1,2023-2024,23.0,2.21,20.39,2.08
2419,Villarreal,Osasuna,3,1,2023-2024,18.79,1.92,22.5,2.92
2420,Girona,Athletic Club,1,1,2023-2024,21.5,2.71,22.95,4.0
2421,Las Palmas,Getafe,2,0,2023-2024,20.16,1.82,18.61,1.58
2422,Athletic Club,Rayo Vallecano,4,0,2023-2024,21.45,1.05,21.5,2.71
2423,Girona,Valencia,2,1,2023-2024,17.63,1.74,22.95,4.0
2424,Osasuna,Real Sociedad,1,1,2023-2024,20.39,2.08,18.79,1.92
2425,Real Madrid,Granada,2,0,2023-2024,18.63,1.66,28.47,4.05
2426,Almeria,Betis,0,0,2023-2024,22.89,2.05,,
2427,Sevilla,Villarreal,1,1,2023-2024,22.5,2.92,23.0,2.21
2428,Barcelona,Atletico de Madrid,1,0,2023-2024,22.42,3.16,27.97,3.58
2429,Mallorca,Alaves,0,0,2023-2024,21.5,1.58,19.32,1.5
2430,Celta Vigo,Cadiz,1,1,2023-2024,,,22.5,2.13
2431,Getafe,Valencia,1,0,2023-2024,17.63,1.74,20.16,1.82
2432,Betis,Real Madrid,1,1,2023-2024,28.47,4.05,22.89,2.05
2433,Mallorca,Sevilla,1,0,2023-2024,23.0,2.21,19.32,1.5
2434,Alaves,Las Palmas,0,1,2023-2024,18.61,1.58,21.5,1.58
2435,Villarreal,Real Sociedad,0,3,2023-2024,20.39,2.08,22.5,2.92
2436,Barcelona,Girona,2,4,2023-2024,22.95,4.0,27.97,3.58
2437,Cadiz,Osasuna,1,1,2023-2024,18.79,1.92,,
2438,Atletico de Madrid,Almeria,2,1,2023-2024,,,22.42,3.16
2439,Granada,Athletic Club,1,1,2023-2024,21.5,2.71,18.63,1.66
2440,Rayo Vallecano,Celta Vigo,0,0,2023-2024,22.5,2.13,21.45,1.05
2441,Osasuna,Rayo Vallecano,1,0,2023-2024,21.45,1.05,18.79,1.92
2442,Athletic Club,Atletico de Madrid,2,0,2023-2024,22.42,3.16,21.5,2.71
2443,Celta Vigo,Granada,1,0,2023-2024,18.63,1.66,22.5,2.13
2444,Valencia,Barcelona,1,1,2023-2024,27.97,3.58,17.63,1.74
2445,Sevilla,Getafe,0,3,2023-2024,20.16,1.82,23.0,2.21
2446,Almeria,Mallorca,0,0,2023-2024,19.32,1.5,,
2447,Real Madrid,Villarreal,4,1,2023-2024,22.5,2.92,28.47,4.05
2448,Real Sociedad,Betis,0,0,2023-2024,22.89,2.05,20.39,2.08
2449,Las Palmas,Cadiz,1,1,2023-2024,,,18.61,1.58
2450,Girona,Alaves,3,0,2023-2024,21.5,1.58,22.95,4.0
2451,Atletico de Madrid,Getafe,3,3,2023-2024,20.16,1.82,22.42,3.16
2452,Rayo Vallecano,Valencia,0,1,2023-2024,17.63,1.74,21.45,1.05
2453,Granada,Sevilla,0,3,2023-2024,23.0,2.21,18.63,1.66
2454,Athletic Club,Las Palmas,1,0,2023-2024,18.61,1.58,21.5,2.71
2455,Barcelona,Almeria,3,2,2023-2024,,,27.97,3.58
2456,Villarreal,Celta Vigo,3,2,2023-2024,22.5,2.13,22.5,2.92
2457,Betis,Girona,1,1,2023-2024,22.95,4.0,22.89,2.05
2458,Cadiz,Real Sociedad,0,0,2023-2024,20.39,2.08,,
2459,Mallorca,Osasuna,3,2,2023-2024,18.79,1.92,19.32,1.5
2460,Alaves,Real Madrid,0,1,2023-2024,28.47,4.05,21.5,1.58
2461,Getafe,Rayo Vallecano,0,2,2023-2024,21.45,1.05,20.16,1.82
2462,Valencia,Villarreal,3,1,2023-2024,22.5,2.92,17.63,1.74
2463,Real Sociedad,Alaves,1,1,2023-2024,21.5,1.58,20.39,2.08
2464,Girona,Atletico de Madrid,4,3,2023-2024,22.42,3.16,22.95,4.0
2465,Celta Vigo,Betis,2,1,2023-2024,22.89,2.05,22.5,2.13
2466,Granada,Cadiz,2,0,2023-2024,,,18.63,1.66
2467,Real Madrid,Mallorca,1,0,2023-2024,19.32,1.5,28.47,4.05
2468,Osasuna,Almeria,1,0,2023-2024,,,18.79,1.92
2469,Sevilla,Athletic Club,0,2,2023-2024,21.5,2.71,23.0,2.21
2470,Las Palmas,Barcelona,1,2,2023-2024,27.97,3.58,18.61,1.58
2471,Sevilla,Alaves,2,3,2023-2024,21.5,1.58,23.0,2.21
2472,Athletic Club,Real Sociedad,2,1,2023-2024,20.39,2.08,21.5,2.71
2473,Betis,Granada,1,0,2023-2024,18.63,1.66,22.89,2.05
2474,Las Palmas,Villarreal,3,0,2023-2024,22.5,2.92,18.61,1.58
2475,Mallorca,Celta Vigo,1,1,2023-2024,22.5,2.13,19.32,1.5
2476,Almeria,Girona,0,0,2023-2024,22.95,4.0,,
2477,Cadiz,Valencia,1,4,2023-2024,17.63,1.74,,
2478,Atletico de Madrid,Rayo Vallecano,2,1,2023-2024,21.45,1.05,22.42,3.16
2479,Barcelona,Osasuna,1,0,2023-2024,18.79,1.92,27.97,3.58
2480,Getafe,Real Madrid,0,2,2023-2024,28.47,4.05,20.16,1.82
2481,Alaves,Cadiz,1,0,2023-2024,,,21.5,1.58
2482,Celta Vigo,Real Sociedad,0,1,2023-2024,20.39,2.08,22.5,2.13
2483,Valencia,Athletic Club,1,0,2023-2024,21.5,2.71,17.63,1.74
2484,Villarreal,Mallorca,1,1,2023-2024,19.32,1.5,22.5,2.92
2485,Rayo Vallecano,Las Palmas,0,2,2023-2024,18.61,1.58,21.45,1.05
2486,Girona,Sevilla,5,1,2023-2024,23.0,2.21,22.95,4.0
2487,Real Madrid,Almeria,3,2,2023-2024,,,28.47,4.05
2488,Betis,Barcelona,2,4,2023-2024,27.97,3.58,22.89,2.05
2489,Osasuna,Getafe,3,2,2023-2024,20.16,1.82,18.79,1.92
2490,Granada,Atletico de Madrid,0,1,2023-2024,22.42,3.16,18.63,1.66
2491,Almeria,Alaves,0,3,2023-2024,21.5,1.58,,
2492,Barcelona,Villarreal,3,5,2023-2024,22.5,2.92,27.97,3.58
2493,Las Palmas,Real Madrid,1,2,2023-2024,28.47,4.05,18.61,1.58
2494,Mallorca,Betis,0,1,2023-2024,22.89,2.05,19.32,1.5
2495,Real Sociedad,Rayo Vallecano,0,0,2023-2024,21.45,1.05,20.39,2.08
2496,Atletico de Madrid,Valencia,2,0,2023-2024,17.63,1.74,22.42,3.16
2497,Celta Vigo,Girona,0,1,2023-2024,22.95,4.0,22.5,2.13
2498,Cadiz,Athletic Club,0,0,2023-2024,21.5,2.71,,
2499,Sevilla,Osasuna,1,1,2023-2024,18.79,1.92,23.0,2.21
2500,Getafe,Granada,2,0,2023-2024,18.63,1.66,20.16,1.82
2501,Athletic Club,Mallorca,4,0,2023-2024,19.32,1.5,21.5,2.71
2502,Girona,Real Sociedad,0,0,2023-2024,20.39,2.08,22.95,4.0
2503,Granada,Las Palmas,1,1,2023-2024,18.61,1.58,18.63,1.66
2504,Alaves,Barcelona,1,3,2023-2024,27.97,3.58,21.5,1.58
2505,Valencia,Almeria,2,1,2023-2024,,,17.63,1.74
2506,Betis,Getafe,1,1,2023-2024,20.16,1.82,22.89,2.05
2507,Real Madrid,Atletico de Madrid,1,1,2023-2024,22.42,3.16,28.47,4.05
2508,Villarreal,Cadiz,0,0,2023-2024,,,22.5,2.92
2509,Osasuna,Celta Vigo,0,3,2023-2024,22.5,2.13,18.79,1.92
2510,Rayo Vallecano,Sevilla,1,2,2023-2024,23.0,2.21,21.45,1.05
2511,Cadiz,Betis,0,2,2023-2024,22.89,2.05,,
2512,Las Palmas,Valencia,2,0,2023-2024,17.63,1.74,18.61,1.58
2513,Alaves,Villarreal,1,1,2023-2024,22.5,2.92,21.5,1.58
2514,Real Madrid,Girona,4,0,2023-2024,22.95,4.0,28.47,4.05
2515,Real Sociedad,Osasuna,0,1,2023-2024,18.79,1.92,20.39,2.08
2516,Barcelona,Granada,3,3,2023-2024,18.63,1.66,27.97,3.58
2517,Mallorca,Rayo Vallecano,2,1,2023-2024,21.45,1.05,19.32,1.5
2518,Sevilla,Atletico de Madrid,1,0,2023-2024,22.42,3.16,23.0,2.21
2519,Getafe,Celta Vigo,3,2,2023-2024,22.5,2.13,20.16,1.82
2520,Almeria,Athletic Club,0,0,2023-2024,21.5,2.71,,
2521,Villarreal,Getafe,1,1,2023-2024,20.16,1.82,22.5,2.92
2522,Atletico de Madrid,Las Palmas,5,0,2023-2024,18.61,1.58,22.42,3.16
2523,Celta Vigo,Barcelona,1,2,2023-2024,27.97,3.58,22.5,2.13
2524,Osasuna,Cadiz,2,0,2023-2024,,,18.79,1.92
2525,Valencia,Sevilla,0,0,2023-2024,23.0,2.21,17.63,1.74
2526,Mallorca,Real Sociedad,1,2,2023-2024,20.39,2.08,19.32,1.5
2527,Rayo Vallecano,Real Madrid,1,1,2023-2024,28.47,4.05,21.45,1.05
2528,Granada,Almeria,1,1,2023-2024,,,18.63,1.66
2529,Betis,Alaves,0,0,2023-2024,21.5,1.58,22.89,2.05
2530,Athletic Club,Girona,3,2,2023-2024,22.95,4.0,21.5,2.71
2531,Real Sociedad,Villarreal,1,3,2023-2024,22.5,2.92,20.39,2.08
2532,Almeria,Atletico de Madrid,2,2,2023-2024,22.42,3.16,,
2533,Barcelona,Getafe,4,0,2023-2024,20.16,1.82,27.97,3.58
2534,Alaves,Mallorca,1,1,2023-2024,19.32,1.5,21.5,1.58
2535,Cadiz,Celta Vigo,2,2,2023-2024,22.5,2.13,,
2536,Real Madrid,Sevilla,1,0,2023-2024,23.0,2.21,28.47,4.05
2537,Las Palmas,Osasuna,1,1,2023-2024,18.79,1.92,18.61,1.58
2538,Betis,Athletic Club,3,1,2023-2024,21.5,2.71,22.89,2.05
2539,Girona,Rayo Vallecano,3,0,2023-2024,21.45,1.05,22.95,4.0
2540,Granada,Valencia,0,1,2023-2024,17.63,1.74,18.63,1.66
2541,Celta Vigo,Almeria,1,0,2023-2024,,,22.5,2.13
2542,Getafe,Las Palmas,3,3,2023-2024,18.61,1.58,20.16,1.82
2543,Rayo Vallecano,Cadiz,1,1,2023-2024,,,21.45,1.05
2544,Valencia,Real Madrid,2,2,2023-2024,28.47,4.05,17.63,1.74
2545,Sevilla,Real Sociedad,3,2,2023-2024,20.39,2.08,23.0,2.21
2546,Athletic Club,Barcelona,0,0,2023-2024,27.97,3.58,21.5,2.71
2547,Atletico de Madrid,Betis,2,1,2023-2024,22.89,2.05,22.42,3.16
2548,Mallorca,Girona,1,0,2023-2024,22.95,4.0,19.32,1.5
2549,Villarreal,Granada,5,1,2023-2024,18.63,1.66,22.5,2.92
2550,Osasuna,Alaves,1,0,2023-2024,21.5,1.58,18.79,1.92
2551,Barcelona,Mallorca,1,0,2023-2024,19.32,1.5,27.97,3.58
2552,Girona,Osasuna,2,0,2023-2024,18.79,1.92,22.95,4.0
2553,Granada,Real Sociedad,2,3,2023-2024,20.39,2.08,18.63,1.66
2554,Cadiz,Atletico de Madrid,2,0,2023-2024,22.42,3.16,,
2555,Valencia,Getafe,1,0,2023-2024,20.16,1.82,17.63,1.74
2556,Betis,Villarreal,2,3,2023-2024,22.5,2.92,22.89,2.05
2557,Alaves,Rayo Vallecano,1,0,2023-2024,21.45,1.05,21.5,1.58
2558,Las Palmas,Athletic Club,0,2,2023-2024,21.5,2.71,18.61,1.58
2559,Real Madrid,Celta Vigo,4,0,2023-2024,22.5,2.13,28.47,4.05
2560,Almeria,Sevilla,2,2,2023-2024,23.0,2.21,,
2561,Real Sociedad,Cadiz,2,0,2023-2024,,,20.39,2.08
2562,Getafe,Girona,1,0,2023-2024,22.95,4.0,20.16,1.82
2563,Osasuna,Real Madrid,2,4,2023-2024,28.47,4.05,18.79,1.92
2564,Mallorca,Granada,1,0,2023-2024,18.63,1.66,19.32,1.5
2565,Athletic Club,Alaves,2,0,2023-2024,21.5,1.58,21.5,2.71
2566,Atletico de Madrid,Barcelona,0,3,2023-2024,27.97,3.58,22.42,3.16
2567,Las Palmas,Almeria,0,1,2023-2024,,,18.61,1.58
2568,Rayo Vallecano,Betis,2,0,2023-2024,22.89,2.05,21.45,1.05
2569,Sevilla,Celta Vigo,1,2,2023-2024,22.5,2.13,23.0,2.21
2570,Villarreal,Valencia,1,0,2023-2024,17.63,1.74,22.5,2.92
2571,Cadiz,Granada,1,0,2023-2024,18.63,1.66,,
2572,Almeria,Osasuna,0,3,2023-2024,18.79,1.92,,
2573,Barcelona,Las Palmas,1,0,2023-2024,18.61,1.58,27.97,3.58
2574,Getafe,Sevilla,0,1,2023-2024,23.0,2.21,20.16,1.82
2575,Valencia,Mallorca,0,0,2023-2024,19.32,1.5,17.63,1.74
2576,Celta Vigo,Rayo Vallecano,0,0,2023-2024,21.45,1.05,22.5,2.13
2577,Alaves,Real Sociedad,0,1,2023-2024,20.39,2.08,21.5,1.58
2578,Real Madrid,Athletic Club,2,0,2023-2024,21.5,2.71,28.47,4.05
2579,Girona,Betis,3,2,2023-2024,22.89,2.05,22.95,4.0
2580,Villarreal,Atletico de Madrid,1,2,2023-2024,22.42,3.16,22.5,2.92
2581,Betis,Celta Vigo,2,1,2023-2024,22.5,2.13,22.89,2.05
2582,Atletico de Madrid,Girona,3,1,2023-2024,22.95,4.0,22.42,3.16
2583,Mallorca,Real Madrid,0,1,2023-2024,28.47,4.05,19.32,1.5
2584,Cadiz,Barcelona,0,1,2023-2024,27.97,3.58,,
2585,Rayo Vallecano,Getafe,0,0,2023-2024,20.16,1.82,21.45,1.05
2586,Athletic Club,Villarreal,1,1,2023-2024,22.5,2.92,21.5,2.71
2587,Las Palmas,Sevilla,0,2,2023-2024,23.0,2.21,18.61,1.58
2588,Real Sociedad,Almeria,2,2,2023-2024,,,20.39,2.08
2589,Granada,Alaves,2,0,2023-2024,21.5,1.58,18.63,1.66
2590,Osasuna,Valencia,0,1,2023-2024,17.63,1.74,18.79,1.92
2591,Athletic Club,Granada,1,1,2023-2024,18.63,1.66,21.5,2.71
2592,Celta Vigo,Las Palmas,4,1,2023-2024,18.61,1.58,22.5,2.13
2593,Valencia,Betis,1,2,2023-2024,22.89,2.05,17.63,1.74
2594,Girona,Cadiz,4,1,2023-2024,,,22.95,4.0
2595,Rayo Vallecano,Osasuna,2,1,2023-2024,18.79,1.92,21.45,1.05
2596,Almeria,Villarreal,1,2,2023-2024,22.5,2.92,,
2597,Getafe,Real Sociedad,1,1,2023-2024,20.39,2.08,20.16,1.82
2598,Alaves,Atletico de Madrid,2,0,2023-2024,22.42,3.16,21.5,1.58
2599,Real Madrid,Barcelona,3,2,2023-2024,27.97,3.58,28.47,4.05
2600,Sevilla,Mallorca,2,1,2023-2024,19.32,1.5,23.0,2.21
2601,Real Sociedad,Real Madrid,0,1,2023-2024,28.47,4.05,20.39,2.08
2602,Almeria,Getafe,1,3,2023-2024,20.16,1.82,,
2603,Alaves,Celta Vigo,3,0,2023-2024,22.5,2.13,21.5,1.58
2604,Atletico de Madrid,Athletic Club,3,1,2023-2024,21.5,2.71,22.42,3.16
2605,Las Palmas,Girona,0,2,2023-2024,22.95,4.0,18.61,1.58
2606,Betis,Sevilla,1,1,2023-2024,23.0,2.21,22.89,2.05
2607,Cadiz,Mallorca,1,1,2023-2024,19.32,1.5,,
2608,Granada,Osasuna,3,0,2023-2024,18.79,1.92,18.63,1.66
2609,Villarreal,Rayo Vallecano,3,0,2023-2024,21.45,1.05,22.5,2.92
2610,Barcelona,Valencia,4,2,2023-2024,17.63,1.74,27.97,3.58
2611,Getafe,Athletic Club,0,2,2023-2024,21.5,2.71,20.16,1.82
2612,Mallorca,Atletico de Madrid,0,1,2023-2024,22.42,3.16,19.32,1.5
2613,Girona,Barcelona,4,2,2023-2024,27.97,3.58,22.95,4.0
2614,Real Madrid,Cadiz,3,0,2023-2024,,,28.47,4.05
2615,Real Sociedad,Las Palmas,2,0,2023-2024,18.61,1.58,20.39,2.08
2616,Celta Vigo,Villarreal,3,2,2023-2024,22.5,2.92,22.5,2.13
2617,Rayo Vallecano,Almeria,0,1,2023-2024,,,21.45,1.05
2618,Osasuna,Betis,0,2,2023-2024,22.89,2.05,18.79,1.92
2619,Sevilla,Granada,3,0,2023-2024,18.63,1.66,23.0,2.21
2620,Valencia,Alaves,0,1,2023-2024,21.5,1.58,17.63,1.74
2621,Alaves,Girona,2,2,2023-2024,22.95,4.0,21.5,1.58
2622,Athletic Club,Osasuna,2,2,2023-2024,18.79,1.92,21.5,2.71
2623,Granada,Real Madrid,0,4,2023-2024,28.47,4.05,18.63,1.66
2624,Villarreal,Sevilla,3,2,2023-2024,23.0,2.21,22.5,2.92
2625,Mallorca,Las Palmas,1,0,2023-2024,18.61,1.58,19.32,1.5
2626,Atletico de Madrid,Celta Vigo,1,0,2023-2024,22.5,2.13,22.42,3.16
2627,Cadiz,Getafe,1,0,2023-2024,20.16,1.82,,
2628,Betis,Almeria,3,2,2023-2024,,,22.89,2.05
2629,Valencia,Rayo Vallecano,0,0,2023-2024,21.45,1.05,17.63,1.74
2630,Barcelona,Real Sociedad,2,0,2023-2024,20.39,2.08,27.97,3.58
2631,Girona,Villarreal,0,1,2023-2024,22.5,2.92,22.95,4.0
2632,Osasuna,Mallorca,1,1,2023-2024,19.32,1.5,18.79,1.92
2633,Real Madrid,Alaves,5,0,2023-2024,21.5,1.58,28.47,4.05
2634,Celta Vigo,Athletic Club,2,1,2023-2024,21.5,2.71,22.5,2.13
2635,Getafe,Atletico de Madrid,0,3,2023-2024,22.42,3.16,20.16,1.82
2636,Sevilla,Cadiz,0,1,2023-2024,,,23.0,2.21
2637,Rayo Vallecano,Granada,2,1,2023-2024,18.63,1.66,21.45,1.05
2638,Almeria,Barcelona,0,2,2023-2024,27.97,3.58,,
2639,Real Sociedad,Valencia,1,0,2023-2024,17.63,1.74,20.39,2.08
2640,Las Palmas,Betis,2,2,2023-2024,22.89,2.05,18.61,1.58
2641,Alaves,Getafe,1,0,2023-2024,20.16,1.82,21.5,1.58
2642,Athletic Club,Sevilla,2,0,2023-2024,23.0,2.21,21.5,2.71
2643,Atletico de Madrid,Osasuna,1,4,2023-2024,18.79,1.92,22.42,3.16
2644,Barcelona,Rayo Vallecano,3,0,2023-2024,21.45,1.05,27.97,3.58
2645,Betis,Real Sociedad,0,2,2023-2024,20.39,2.08,22.89,2.05
2646,Cadiz,Las Palmas,0,0,2023-2024,18.61,1.58,,
2647,Mallorca,Almeria,2,2,2023-2024,,,19.32,1.5
2648,Granada,Celta Vigo,1,2,2023-2024,22.5,2.13,18.63,1.66
2649,Valencia,Girona,1,3,2023-2024,22.95,4.0,17.63,1.74
2650,Villarreal,Real Madrid,4,4,2023-2024,28.47,4.05,22.5,2.92
2651,Girona,Granada,7,0,2023-2024,18.63,1.66,22.95,4.0
2652,Almeria,Cadiz,6,1,2023-2024,,,,
2653,Osasuna,Villarreal,1,1,2023-2024,22.5,2.92,18.79,1.92
2654,Rayo Vallecano,Athletic Club,0,1,2023-2024,21.5,2.71,21.45,1.05
2655,Real Sociedad,Atletico de Madrid,0,2,2023-2024,22.42,3.16,20.39,2.08
2656,Real Madrid,Betis,0,0,2023-2024,22.89,2.05,28.47,4.05
2657,Celta Vigo,Valencia,2,2,2023-2024,17.63,1.74,22.5,2.13
2658,Getafe,Mallorca,1,2,2023-2024,19.32,1.5,20.16,1.82
2659,Sevilla,Barcelona,1,2,2023-2024,27.97,3.58,23.0,2.21
2660,Las Palmas,Alaves,1,1,2023-2024,21.5,1.58,18.61,1.58
